mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
-234.65650497175415,59.48193085245747,29.73412595466729,20.378632779765653,10.0781760511146,-16.96311886012091,-6.521955256933573,-7.734038266089361,-6.989763601061147,-2.3427408777794603,-9.062536763723207,0.4213429758146283,-3.87231490568025,3
-288.5242257105772,72.69564232185212,34.26326259781192,19.53471460982582,15.993040386360956,-6.939090810566806,-5.814388649634761,-7.956281681908615,-6.15768032248552,-0.8265830283789851,-7.25537123298043,-1.6926185590428169,-2.809020497095413,5
-244.36379420990036,61.844675911129016,25.70261553108654,17.96531288027949,10.92484170915492,-10.701338661772363,-7.717978895952403,-8.790469773712273,-6.71461434748981,-5.060708973572682,-8.459316247527559,-0.02062760247434828,-2.645526410121304,4
-299.3917389689183,86.22545109515154,32.42100288964368,23.371084514108727,18.687632498744243,-11.290564227912459,-8.87025166531023,-6.110040184517097,-5.890175966432411,-4.654888629702986,-10.440698034536187,0.5804363100310653,-4.705123546157591,1
-330.877663353556,81.05863286123517,44.043548620997655,26.237767569148335,17.458829344407928,-4.279182815690039,-9.59490869901274,-7.279292304194117,-4.657949209522526,-3.0579046212775176,-9.347119516637772,1.2448889466260817,-1.7633167505938292,0
-384.79326650266904,93.06633731656615,52.09720853878265,28.653390909341685,16.604751145250717,1.1382342916152597,-6.536535001864858,-3.4955790318564026,-2.1031457049861024,-0.5492832950369213,-6.839404353942583,0.11401588952702832,-1.3237826312856098,2
-231.10930536702043,96.09796229663587,22.95045891365703,3.4976201763084807,-11.204075549177926,-8.708400995614364,-7.119620719560808,-8.485256274453132,-8.2084465514647,-0.7038600691554481,-9.933982993139809,5.272754746683863,-5.593441572101547,3
-294.3877041172901,97.04419297132225,29.068371428602493,18.728259332897334,-2.3001578423061595,-3.902349018516097,-4.479585276041105,-8.89107268165657,-5.609450711779466,0.2978481478744212,-7.735070410455009,-0.15330316721792095,-4.882776879394656,5
-230.83634069811052,79.35514297025382,18.61681489249001,10.546380609906027,-0.8306267737207675,-12.301184216877578,-3.9058402114191955,-6.481310614281965,-11.766023235698224,-0.9156627832743404,-11.380371816424923,1.3223106246968432,-4.649460033808893,4
-288.1392109780122,103.51401742450959,33.69900474356229,8.049697534278797,-3.4599113232362604,-8.28680023371855,-6.645622238819921,-9.36308740283787,-6.52433447286114,-1.078227154271232,-7.468804421472755,-2.3613234212712393,-2.877926387702595,1
-298.04723588081356,109.00688321955327,32.31095487078511,14.511530756932881,-7.3188316139441305,-4.86684709496956,-3.154285446438347,-10.04194639513091,-4.263003262554819,-3.128059650990799,-5.737461866746663,1.935351703990809,-4.347350144439519,0
-371.8569637638863,114.1186263174729,43.72275926241679,16.72736599590252,5.285025367294921,1.7634551936835576,-3.4728208097894333,-1.7346670015226162,-2.968435196100733,-2.6241643470403972,-3.4235997924025985,-0.808416129349943,-5.848883247520845,2
-331.95094423099147,99.6335011026282,20.994165467595643,29.801151966956567,4.009678348446235,-4.026385600145163,-0.917568758258019,-4.712948039755421,3.2944330870756717,-1.9964568686273387,-4.976223725141838,-0.21237757202963622,-2.528900033928353,3
-381.00076654305286,104.19581903006578,38.89132142755446,27.870922601163144,9.14045901127176,1.56209952379891,2.8076368458008005,-0.8910883322297697,2.846978653596719,0.8544877744707164,-4.162300073831394,-1.3962711599277933,-2.07260698092939,5
-370.7695128189954,90.42056445210682,34.07522180506155,33.13449132803435,9.176181326758908,1.9751246990128346,6.0576057408991915,-1.46769279113537,1.281381372713845,-2.697709914449039,-6.90009360305822,-0.9513298472998329,-4.243082176568034,4
-367.10516001984394,100.97928002437571,33.78298528283171,30.06390652120208,7.883967473961775,0.9979689744217072,1.2838879290610348,-2.7996534765450902,-0.3119480231722751,-2.61722867609158,-4.353319506488993,-2.325444015535114,-3.217563632611961,1
-384.782996200147,103.49602657247983,38.329775720741665,33.42913429375254,10.101385536859244,2.5705994088051063,1.4816174698533844,-4.585843621861092,-0.6463919069200093,-2.7042467344938697,-2.819881454022953,-2.338533384459507,-1.2698848558510927,0
-384.7438329338269,90.88627262562822,40.67142105306487,32.82377047524538,10.12269150716343,2.6252911253269624,5.681236669043572,0.6499096597441804,1.3423374564176778,0.18531259304244743,-6.858888451217981,-2.9756384839743024,-1.5355290727879636,2
-253.59212358046187,79.43704329992178,9.482763064383445,17.273972306494677,-7.36398712805737,0.7502931303907042,3.563962558265706,-12.465298964154465,1.2075588521896565,-3.072376591976849,-6.424050567037678,-3.4033796165360717,-3.8846178257137156,3
-353.27456154888154,104.20838694710882,27.316547385937607,14.642263755656803,5.962270881384376,6.214505095760417,5.876701199727719,-5.655568820419127,0.9357801421064152,-0.34820227232231293,-3.320909205847372,-3.8325927727570215,-0.9900216442841663,3
-341.17321887841746,104.62741279903074,27.567370716150243,16.41635281624237,3.314957422401074,3.5949007820178425,3.562004672532677,-7.304363894915666,2.674878880609877,-3.797271078533288,-5.336506544830381,-3.3086818134661677,-3.0826409115702877,3
-371.2193620463422,100.4987616255589,32.731066321592586,23.02034481550145,11.85775288294261,3.272854435939109,4.267503149702236,-3.6746168915769184,1.642982431268051,1.4208384357884678,-4.501995529487424,-2.901306644266039,-1.3867473515951636,5
-401.5487458430243,110.92700336402949,42.15643328374635,19.01950023391379,13.17267763208551,8.222683921191116,6.69370120368817,-1.8887026416143515,-2.4632446356725777,1.6811179540928618,-1.5276109257646415,-3.410695750259954,-2.5860311289130133,5
-359.63109807688477,99.43905256306853,30.252086888766037,19.729263989059938,9.73083223028365,5.710861260789882,5.9794738704168715,-5.35585722950706,0.7521223149635842,1.8537576010959451,-3.1056955448220114,-4.060900942093495,-2.6369894646489906,5
-316.4487212768725,98.03093523119377,22.074080141594987,19.70402703024474,2.514342337815867,0.9136132114887127,1.2641958736503407,-9.115601235653127,0.3150023881095318,1.0291661601177025,-6.263516267347267,-5.908963555061668,-3.4657817056511266,4
-403.00465504480314,103.92431064903815,41.388556366587125,22.280173007915316,16.766226905785047,10.184441460748989,5.7701179394103566,-4.204934497844432,-0.32906600872337144,1.9247855032527814,-2.4923757355754805,-4.864482531220678,-2.765596724244877,4
-411.94861409249813,104.89560024298335,46.11631234590292,24.437284101620353,15.189680711514006,9.840921566781905,5.031322126914704,-1.1877242774314676,1.3759950405382262,0.800547509219591,-3.656643004594748,-3.6576299748705834,-2.808973680764197,4
-387.25532397236015,110.66093710581103,40.806150312246906,24.060747638516716,10.684139404111647,6.490039327643666,2.2388449202075553,-4.546528976899381,1.5072791259424365,0.7616520164281507,-4.7667287235318625,-4.0131682226205285,-0.9512395095980993,1
-377.0031714739822,104.63983209490016,36.632816239426084,24.398720464778993,11.445868688757713,3.07209602025803,4.349643635542793,-4.5986476508021825,0.6850197299120162,-0.3526632276110183,-5.276243732092045,-4.667131367097395,-2.5180145051562177,1
-352.924762179037,98.95202333583075,31.578214916588284,23.78680361720443,4.401968631267849,5.603847561609569,2.262455432401553,-7.094052226879185,0.5704890081851023,1.3102935178622992,-1.021581686580618,-5.30190377465394,-0.6457586512306187,1
-392.19892160579417,108.88280660859803,43.86205932123739,25.471135955776546,10.149313711763186,6.036427557696208,2.122395125805169,-5.831542709759059,-0.62498611286543,0.3987547054503945,-4.622929131479335,-3.6175506298277704,-1.0506779955526875,0
-406.14773431549395,106.73529299270012,45.287951383260065,23.623582952291198,12.339991008057787,8.921875003588367,5.459873331448842,-3.147608050866273,0.8589983567832342,1.0129151625223458,-1.515430098400993,-3.8169591500271878,-4.9300111080398015,2
-409.3247142956401,106.01425711712977,50.65826790224032,20.881050412708586,13.956616550068144,7.533327593187218,5.481026920365138,-3.494439426908864,-2.3811654522586343,0.9749022526451677,-2.863199708747496,-4.340198173839491,-3.4747799718508285,2
-381.74656356970763,100.62002661595845,41.60094922457102,25.177113391331048,12.444578938572452,6.485003550795872,1.0395386462648164,-3.864845647271466,1.803289518632777,2.463055241181559,-5.215295621183955,-5.222816379199181,-0.3208745146715015,2
-344.13847823473975,114.21900670774548,19.751424924517412,31.531660395543433,0.9398506748167006,2.920363030627293,5.53970085201192,-9.340432377447275,-3.4498724038116855,-5.282593407493162,-4.264284075391413,-2.778163948463369,-4.429458023637566,3
-382.0212007091956,110.50270425679984,36.08690450733276,34.744975537830776,9.138623351241094,0.6774388615460599,5.236415382246618,-4.416736610087961,-3.93823415831744,-4.5516441230258025,-3.82589314012353,-3.8254693507277024,-5.611614504023135,5
-392.492468776667,103.9829825876342,38.74442285157906,35.91564411604247,9.316884339255793,4.715486983424261,8.06038407076383,-0.14988855895236713,-0.15095022072648867,-4.146958988944383,-5.544032260651809,-6.593318694205798,-4.218594494944439,4
-383.39329103148646,113.27495226761356,31.283836768249653,35.007337295612274,11.698554814695207,-2.1500144748641357,1.660799711979933,0.07812445942676471,-3.195135874516683,-2.283048453771042,-1.6574214752723435,-7.593068985270314,-2.6270584404082205,1
-389.5540618794703,116.0515074734448,37.774222516973744,32.42847327609543,11.163531722847877,3.7860214305881543,2.711172582081533,-3.7470416319089757,-1.0460712486336199,-5.899282969031709,-4.350806760693672,-4.770753416625142,-1.6856199869059598,0
-393.7173812787131,112.13193114183545,37.93774600112981,32.94130802413197,8.60368770791082,4.463372971778221,9.39433253613545,-1.9704378891338448,-1.232657945050179,-3.7733562856237146,-5.554566250512389,-6.284494387213518,-5.474505064394967,2
-328.3048328404006,102.09977720840968,16.04636072390586,24.712474956709173,5.9929378686002,-0.1631818017197977,1.7444224845979777,-4.888455502133423,0.7935673771798991,-1.500027848484015,-6.645797691125882,-3.9384592623548844,-2.443069476445952,3
-366.249565831686,108.5149159807297,28.85275341370035,22.68409116891417,11.930442416877689,2.3660521000604997,3.6505510342887617,-0.5564894740272216,-0.016610570030574964,2.091779738540632,-4.649884096011455,-5.164016656216664,-4.142376768110372,5
-381.7505006665668,93.76222749766063,35.99965782012478,33.731787495354034,12.920645639881421,5.011694565287186,5.191754216327971,1.8503603601587606,0.6469943289125925,-1.2218755199829845,-3.4167498163028602,-3.950817813944182,-3.441201018092707,4
-350.9524909772854,111.53173507693259,28.857482974920412,22.562875751645688,8.19351337073194,-0.9847538717556225,-1.7120669931249244,-3.437903543413579,-2.111192692290768,-4.031177411256294,-6.324131427169216,-7.307180733452725,-0.8162297748047429,1
-393.9819912018591,108.39336243128618,38.141173461478566,29.00796273467277,12.320425450563757,2.8623729066214527,3.2181127181966067,0.8578420834531486,-1.4570587675570934,-0.9804226836758199,-4.434519112648229,-5.035639885025648,-1.5807964589381072,0
-390.9320522696955,101.9082775238537,39.05534754825538,30.15332571770312,14.05221769071412,3.0782794122630053,5.06365966938476,2.5643358709860955,-1.7157851282897916,-3.621356411080984,-4.839461808477766,-6.394201547634595,-3.166419329930222,2
-335.6913169198152,101.60925534479455,34.48016521888853,19.848069366948682,2.2487805813725927,-5.463879330663318,1.1445218125399952,-5.6988867163982935,-4.58343273458466,-1.6264129672126164,-3.5537759721717284,-3.456732494871708,-2.361095150547332,3
-365.34321713046,95.21852089980129,40.61367695531656,23.198039515211,13.791328747382165,-1.296601641879042,7.310912917345988,0.17529478362186232,-1.8430962375362132,-0.17610672781760273,-4.6858692621009705,-3.6042773473420464,-3.3382808039248277,5
-370.3245727537621,88.95843048233927,43.36107382443974,29.44844250458889,12.937228796057086,2.3403781665224708,7.499030556883921,-0.0723826432421098,-4.745491721624233,-5.829526449581543,-8.00895426716235,-4.715201783541472,-4.461518882454112,4
-374.2646758741159,104.1035559667812,41.95718256362219,25.456589731974077,9.38492306913875,-2.8061175058233174,5.605039111253764,-1.3799777047996842,-4.649386854778697,-5.661584730030004,-7.856700724965582,-4.133903666357565,-1.8097050523555553,1
-387.4826145386186,104.3535819215707,46.841312242167874,26.369870474437512,13.09623076085406,-3.547072218937529,2.0036617722591643,1.7007593300990838,-1.7138870092402538,-3.353249445875755,-5.82001819820442,-4.132993121247779,-3.9021851641431935,0
-385.9121278116123,97.2850762993082,42.95891889068283,25.853899068888023,15.012938338418989,2.164461988813127,7.761344204156005,4.340804804409826,-0.7999774855481215,-3.020466409442394,-4.65350081089079,-3.0970565255783544,-2.5656476140034945,2
-326.32979268615185,117.81184590620393,18.94013236153387,14.15996780371819,-2.668750232159618,5.3970920624175385,3.597262939307305,-10.049648945746794,-1.938401022348018,-3.4646300394805025,-1.6386120282809946,-5.504699795956393,-5.3113211761192405,3
-379.38080840572997,124.41741904062958,34.98276072441901,19.24138138419603,6.79736158385767,3.0182162752001256,3.889154754991956,-2.801131354872667,-4.0957619776613745,-4.064782747604304,-2.6339738036019638,-7.075929903690948,-4.541104870144119,5
-371.6922139928805,110.33591328225027,29.902347679397476,22.908690714121697,6.813036551019724,8.949843793026984,5.249746523201196,-4.535723326664597,0.7065576442312845,-5.341339536577059,-4.189017656433076,-2.6108104959561724,-3.13024370415654,4
-352.3566988933523,124.0607042465197,24.53825637740872,17.47459810776619,0.7028077691928033,4.5419161201582225,3.0266454764492643,-9.226298894244643,-3.262741309672466,-5.512178495169093,-3.6495899948416994,-4.352365267619913,-5.484096859083125,1
-375.4061910508365,126.40486509974518,28.586165858829588,18.064577473015706,2.142150417697417,7.730322259198661,6.8285047319219,-4.9129471159785325,-2.7207331653984057,-1.4697159644931945,-3.7711323676712216,-3.743900339171142,-6.491344917322733,0
-399.2361870750102,115.00038000966018,41.06910675466522,22.028499815696318,7.839815207571111,10.29534285351624,8.348523328846905,-1.1490553386919882,-1.023829805495403,-3.1449282430394465,-1.98162131422631,-5.87595822399093,-6.004263717113237,2
-372.7230196002056,118.03597994078642,37.72391832845803,22.30087314085436,8.5062817123097,0.07314980631541186,2.4531341720671778,-3.89691530624041,-1.7364333456341787,-3.4872539309576123,-7.450208014039665,-3.8867392011972157,-3.931059411901984,3
-383.1885528901678,108.94134173390148,41.08424511460367,25.53461612123277,15.189178481854404,-2.600407213534922,-0.3311424754799108,-2.281024104089209,1.6939459306098423,-0.39242150189825353,-3.305169295878331,-3.4752584450128086,-1.5176060883709497,5
-359.8617210377907,94.69232660503756,34.0119074785217,25.923066332047913,12.08947103098071,1.6218054926717516,3.71595294164359,1.1234856588482183,-0.24039110807756164,-5.964277652007646,-7.276788117532725,-1.8639349341694178,-5.325814647190287,4
-358.7668229541095,116.09727031911852,29.479773476358723,21.330194039655865,10.068095193741227,-1.1586538315456143,-0.46518896429845275,-7.779162152543913,-1.1745166888968221,-2.503726607435247,-3.308618124655118,-4.2073454611772325,-2.0131246164578207,1
-407.44852445569126,107.55063237267888,47.57035364981196,25.577738349284473,13.821640550911903,5.013908727850534,2.6373109957420997,-1.2331953119341164,-0.9617992311046711,-1.8180861732556042,-5.611706397785922,-3.8765553727038284,-4.236160130725245,0
-397.6856625521467,98.4722681511522,40.22782368989657,32.447124371588835,15.06487331612677,8.502370025597449,4.522979501569995,1.0796140223282085,0.5495095479548014,-2.452817237082697,-5.262483763251235,-3.7985719066455736,-2.1655923506800714,2
-337.492730175133,122.64916101792898,27.078442340859368,24.739163298567746,-3.6755383829477024,-3.2599526448321967,3.507396794780471,-8.229298428632044,-8.031163654379744,-4.319570434166436,-4.816823812905732,-1.3740782284885669,-2.941487474321957,3
-379.7115149233427,119.61897968548315,37.90419656541201,24.886715693374754,4.583699563500866,0.7956930488967728,4.092424630554896,-3.86341527213266,-3.9947820670314447,-1.664211548512659,-2.7258558200931797,-2.351786422667304,-3.9124370839218185,5
-370.4479424924714,115.31079362036317,37.23873878906949,28.19064437929508,1.9308913137767119,2.32788432962625,2.9296514746256532,-5.1098986098927055,-3.2616808303590394,-2.106025542447034,-5.559247366521284,-2.5683590231791587,-5.137900715180945,4
-363.54006787606903,125.09594349941909,32.7471303519548,21.96792674091794,0.2649537018078114,1.0893323669228119,4.651380763865707,-6.104334561233355,-4.86863506937668,-5.956323265776198,-8.56510678541231,-3.798862587444174,-5.6128300038089245,1
-392.3534507715348,119.74723880171176,40.462305357774966,28.116996565314846,6.855069210587296,1.3414119875198591,3.9916692242055447,-3.777879305295329,-5.0742332523513785,-3.3915441723149136,-3.5794830972179112,-3.9814399159136964,-2.6728853276641917,0
-399.857224078735,115.43848838761882,44.13049031261844,27.49480837335805,7.791146515382413,4.208415922546952,6.41891014997707,-1.4007409478762523,-2.13457655401623,-0.9052437683487242,-4.133422425583784,-3.517625439756742,-4.838072490372094,2
-319.9231130605744,107.42228221213146,23.945890967733344,23.969890747028767,-10.046353825952199,-1.116704078555292,4.857140565762255,-7.895760416650127,2.215244948870952,-7.050329009549423,-1.8380531400300768,1.4798499386536172,-2.9029336565562027,3
-372.74590314808546,107.09641965091156,43.009340322294264,25.81561469699917,2.9394203744155023,0.7961968882546122,6.856026546563714,-4.278527957573127,-1.235708618182887,-4.657230410364004,-3.6139532849276037,-1.0051194579195686,-3.9347900228457986,5
-372.72864540581145,98.16206321697494,45.22992696040119,25.061646006192017,2.83862604691343,6.004106160235421,8.769862954046152,-3.3378593293808003,1.5536557744324757,-4.65110460167659,-6.719881359038123,-1.659461663462942,-6.9138096326340355,4
-348.5678104761124,111.70351552489431,34.997354361698996,19.19167183873725,-0.7868006600836195,-0.4438994789919142,5.905032660685305,-5.158875724378679,0.197743977224941,-6.825009069427933,-5.246845768867179,-0.5515987462437677,-5.830137799104936,1
-366.04540629504424,111.6801251639525,38.43127330544633,25.789506679356244,3.4751178137744816,-1.273331641652292,6.476574273871162,-3.0944634446508017,-4.26909497937791,-4.915515049674913,-3.0062100605878603,-2.9626994268089692,-4.74629788149069,0
-408.95824130685975,104.01439625601886,50.56777108913687,29.033514559783548,7.857705530645756,4.972735265272142,8.263313763934653,-0.28209816510943464,0.7466615724172708,-2.9987995229995694,-2.652682771095631,-1.6464321493453165,-5.886037250344117,2
-361.933459102507,99.2252401016998,33.59328236280378,28.870652111925303,12.982646099331884,1.0298842549607727,4.350172024196982,-1.3763803980998235,-0.8897037780092156,-3.8396163728626895,-5.1956419369057825,-3.299228429229913,-1.059373290603782,3
-394.79286521788015,104.68920612010858,39.70190605717951,25.328118658197997,18.220182365061238,2.323114286939822,5.602822475843045,2.052804414559252,-0.5725324537599563,1.3735667433600527,-3.926220082832037,-3.478818874487421,-1.7718416107818145,5
-359.5519194888815,95.03993993042509,30.70261498456884,30.39832086400714,13.464798292312727,0.8115986526538322,4.221001277454724,-2.19287135676478,-0.2693293848178833,-5.704812000633142,-6.883201652073605,-2.985776758443566,-4.091713752482349,4
-387.0435634652828,106.51969596339438,36.920460516994396,26.256106322480743,15.041561258566938,1.2207083033497055,-0.8228466520860068,1.3768535019622932,0.36233970365587526,-0.6598312831893569,-4.1150365055130615,-6.762188250840159,-0.46018157727051867,1
-403.9706173756738,105.03814747317016,45.08986336263591,28.01810611296623,16.560509536992175,2.8380264086676417,0.8713257572785569,1.2354507297107928,2.2420523978166877,-0.5768632462007192,-4.603912492163552,-2.7506782215887875,-0.7142996781528053,0
-380.76026375118266,97.83202763512354,35.93052219604603,27.36209332628311,14.692031246477859,4.061492537233871,6.5064501732770745,-0.12222876565756226,1.9332984510817188,0.5354284186349317,-6.229691150881698,-4.495397296514235,-2.1675964005240664,2
-307.84480249268904,64.93415702000183,35.2692497856451,25.23047071701663,14.389521847297459,-7.50718982354425,-1.8651574523296282,0.3487473015665162,-2.2216767689272103,-1.914596148274008,-3.2964247196549357,-0.6921316785298508,-4.033766185254551,3
-363.3728997358152,76.46134009670587,44.862105858587526,23.70222200004293,17.900318437875445,-2.433850790475367,5.479677776160948,1.3757994795840245,-1.284439899020276,0.10588521552105842,-3.974879139036633,-1.1398955775997903,-3.9075048512506254,5
-347.74488662565903,69.433669703174,44.091160236307594,22.75866602046361,17.424735313543326,-0.6490529512172535,6.052018374572732,3.9225429594481467,-1.4596342255240382,-2.0269191180146366,-5.945368641522082,-0.573748201565025,-3.4795441569576946,4
-341.49406453008874,79.11052916630089,41.91464596425246,23.782314618609014,14.852618620108874,-4.377327436256602,3.7365398656426607,-1.2585037958447258,-0.9920087330544631,-4.44451382284781,-4.3980274159419634,-3.656720652182483,-3.879447064783503,1
-357.5305510062992,79.91619458234437,48.810493086381875,24.521540224942342,18.835095207599135,-3.5827151645768014,-3.3130949438490562,-0.8939050927434559,-1.2263823210688094,-1.2129222293929178,-4.098699441956577,-1.9936668714514973,-0.4441854425664103,0
-366.92366472525066,78.49676421967979,48.088626051272335,24.64792974661903,19.871055624523333,-2.162480996504404,2.69788184020511,3.3774232786264777,-3.462749916607349,0.6757704782549638,-6.118722625816849,-0.37205368330532373,-5.015679928847822,2
-313.54298729453546,93.92978591685275,25.045324846798742,18.883868120713156,1.0204950150968763,1.412378259398179,1.6454678596570456,-7.691474338995246,0.5683655818624279,-1.4408561760688054,-2.891580739770396,-3.5159598413234314,-1.5685042091188057,3
-362.3646385988685,101.34529640931498,35.1672487667186,15.877279855957452,10.571650522304484,3.173810596985811,6.01559302563437,-3.1392999008322877,0.5623378776821512,1.2281861694475222,-3.3899262893104285,-5.609555696886802,-2.212870974123796,5
-354.3161539725923,92.8526541008257,37.49484732011645,24.1919562270647,12.644703532051626,1.9262206772549622,2.771855302868983,-2.805397560420245,-1.2841245205554652,-4.539842592148735,-6.574008300751669,-4.7717561487291,-3.459940372638487,4
-326.5361479910574,104.73439029986099,30.63765706021681,18.75354578832305,2.6511487385963384,0.1043849106347014,-1.5289165556866688,-6.785771069454246,1.4041385075252664,-4.703284737959438,-4.752316487810284,-8.004021363729485,-2.2271004224703326,1
-361.4252087340723,98.16052559272444,36.50740209575394,20.768371341006258,9.905145169412187,5.13096428731214,2.8884761748877326,-4.035897593743883,3.1948764655090387,-0.39879080229792957,-7.2618047070451155,-4.8356520638105325,-1.8385731601833455,0
-385.92280554390805,100.47143511018315,45.931597905278366,21.002498496395276,16.321843893465754,6.63377439349199,4.4313148557316895,0.19058714543751112,1.3831285386326815,-1.377683387749761,-6.369666233915728,-3.866697771127614,-2.7944907961111753,2
-345.5593642584493,96.18051057694424,35.08826209867424,28.772576002186455,7.45735239714667,-0.8554298820058327,-0.4998566239956142,-6.228022978588646,0.663253575691287,-1.4745561203231559,-2.9017541101959874,-0.5634143309895707,-2.863557289389832,3
-425.381660217246,101.51405045892908,52.409202302014776,33.466273147152386,15.96067587786464,6.913360689415044,3.1872717757964972,-0.03064039374498773,3.3891976268301747,0.17435278732950557,-3.0806059658471936,-1.3802449769557357,-3.418009844881681,5
-421.2605993251931,96.71720281364206,51.022423730439,35.69186032152732,15.927833246437674,8.976672762296552,5.166676191538698,-1.0023514750124638,1.467808178389584,-1.21853588110466,-3.5189280352108923,-2.2711621828087845,-4.761424709868165,4
-352.1036425275761,102.37880161442516,32.154199691486774,31.8885884887321,3.764416810044471,-5.350669197214053,-2.7222909489255325,-7.9337505914099085,1.6848133254138382,-3.066995154323673,-1.8830374140811525,3.226759499074742,-2.195711551289683,1
-397.41092980533284,100.80362568958718,46.11029966278331,34.46438400269266,10.878946485511134,5.27028908297325,3.102491872114889,-5.785890097218974,1.3435474035836141,-2.426435485334977,-3.467759395434685,-1.262377806086451,-3.882478421465565,0
-418.8233113632606,100.8175009472752,49.55139072524609,35.96693186311139,13.672053022993557,6.650266965846294,1.906781117989995,-2.630999191651343,2.022048811284908,-2.246777467191922,-3.616747577599709,-2.8064134283809103,-2.575504190025484,2
-247.07041244319115,78.69282982320722,17.885642900139377,8.22701365989447,-13.347550573941879,4.065106909803196,-0.06481348390116302,-14.071744921873782,7.471852797978943,-3.7331926954268937,-3.888939761028099,-1.1525339115374222,-2.9907443890465535,3
-364.2040328406236,105.56637223020756,33.1677241081667,19.153331825257897,7.6185249237851025,8.230014857247632,3.8182929514719866,-9.073181685621734,-0.44263200489363014,2.761066491854569,-4.541671158742701,-1.9023726356126907,0.19065150942040476,3
-323.94516822566345,91.03907035771273,28.244453428431502,19.581892735836306,3.9516464974100725,4.244579739236571,-1.3803344990098054,-10.680668951281532,3.257503399202659,-2.610746769159923,-5.112564116250613,0.7629599831559111,-3.407423724010033,3
-389.03717256219534,100.9922967271764,43.49915168116265,23.45768797620436,12.759835426532474,12.440644521128277,5.200448743623,-5.133841284025882,3.264477583631922,2.389655167607309,-3.8674420503095366,-1.8842315275012531,-3.0105077433168006,5
-397.59459974917723,109.02224630546357,44.25853975082559,20.311893064513548,9.359274795899829,10.882235558976234,5.474460747292722,-7.631407541045471,-0.38991399430760976,3.2442816364966,-2.5694297768414605,-2.856460080337731,-2.775519461267197,5
-398.8082001171205,109.2496657516732,44.85903133001138,19.4930020331313,8.50398197359841,10.175029060763775,6.694215359297448,-4.876501620628897,0.6305098885060749,3.433822371982919,-5.396835328241621,-4.407920835805848,-4.12298819550994,5
-363.13948238566076,94.57874864472517,35.84398326903963,14.596905513404792,12.751013233568823,13.19662087924309,2.7574786641061593,-7.646079621569425,-0.24485408148214088,-3.959159735710931,-9.811080184345345,-0.49308623138958246,-1.5567092074337223,4
-421.46312756491835,109.074233428789,52.49649367542131,25.012526395909735,15.377271195368847,11.927371968052576,3.1501149466869958,-2.766863001571133,-0.022129655006676907,0.5826700956383549,-1.4450783690366293,-2.363760035781434,-2.805849516589156,4
-416.56628599157557,105.40148984384088,49.41496245777235,26.150122348598234,15.953936004023163,13.604762857787389,5.255832377242957,-2.973801593973397,1.8728098825897235,1.0573341674566654,-4.7242155851074585,-3.0379755593703495,-2.1206642687012502,4
-295.349784864437,105.24141772771193,16.168212927338814,9.464114224315058,-5.805779923543403,0.9122683692627922,-0.5523701107870475,-13.498771245009355,3.567063180557822,-2.3135133845499274,-9.937454228992522,-2.2772009655686323,-2.966623577340276,1
-385.9330587631519,114.07091238131449,39.862932639415995,17.82398971056116,12.231898756695575,9.497543177251062,-0.06757465770609773,-8.520998259085134,0.43289009234543047,1.6510088002212207,-7.262457914058871,-4.617330963962926,-2.263092506898771,1
-343.1970740835899,102.72507747877245,26.03008835406826,21.79801500710227,4.80630801599812,4.411589538056578,0.4056583683873214,-14.766989892626974,1.0972008997363165,1.5030508872130943,-6.708717294508785,-1.816171747383094,-1.6698831671863241,1
-405.30358336373257,105.86594105222234,48.10945872272176,24.830901271653453,12.171422468656713,9.538202335948334,4.451044891100352,-5.77734505870847,0.18284127995085545,1.6500842403838274,-4.308018889163443,-3.9667784846137124,-2.192974018330708,0
-420.7978186372571,106.28601363096266,52.4989326734637,26.205703261727507,15.256896112512297,11.048014640549084,3.4441958242177755,-4.486385135895515,0.5372455479679472,0.7693515674825341,-4.047747974566253,-2.820268092878523,-2.9262287429796094,2
-415.7008686559901,106.81900660767212,51.696107617871974,26.12393381741533,12.856612861630337,11.35672831089618,5.971009074487097,-3.316377698966408,-0.5338533314407297,-0.026798205395741768,-1.8090982643292082,-3.189912505260651,-4.2484629774908065,2
-422.8734054667433,107.34730157061242,52.60426802354383,25.280662526521528,14.716240368877889,11.630360803724395,3.858790825252681,-3.2350940048223857,1.0728236875774608,0.17572818663578313,-2.932431242127065,-3.1378711423216195,-3.646892555805506,2
-257.99648798780424,79.75247684733425,15.803413132244014,23.428941252168794,-3.0713519075572315,4.1992638001921625,-2.476978375399239,-24.56418908660215,-3.0698965368354467,-2.5736144879361116,-7.5092934702054,-5.762744380370277,-3.231260992306296,3
-403.5502909516325,105.50808298104165,49.00339838399681,34.25651655021742,10.730008161682806,6.435656510452798,4.088555508770681,-9.713226980428951,-0.6415708095092659,0.21893279771139912,-7.684305027746082,-4.174439915838677,-3.503025511000925,5
-415.8126087355234,100.33659410911791,50.5674185737253,33.2362663868208,14.423113925805072,10.972266916535117,4.941315636623163,-6.452738366600521,-0.1981488350643997,-0.7935163248091851,-6.303799715675885,-2.597536105344502,-3.233585451406099,4
